Relative_Humidity,Precipitation_mm_hr,streamflow_cfs,Soil_mm,Evapotranspiration_mm_hr
63.51,0.0,0.0028700812563153,95.2,0.0013939085753163
62.98,0.0,0.0028700812563153,95.4,0.0009265384129465
65.44,0.0,0.0028700812563153,95.2,0.0007452591603808
63.29,0.0,0.0028700812563153,95.5,0.0005875456262602
67.26,0.0,0.0029099434959863,95.3,0.0006520573582346
71.33,0.0,0.0029896679753284,95.3,0.0004333469071686
69.03,0.0,0.003089323574506,95.6,0.0005851631804597
71.79,0.508,0.0031092546943415,95.4,0.0005247377998404
97.7,0.0,0.0031092546943415,95.4,4.67467579030054e-05
98.7,0.0,0.0031092546943415,95.2,3.96974896861817e-05
98.9,0.0,0.0031291858141771,95.2,0.0008819181313407
96.8,0.0,0.0032687036530257,95.4,0.003903084146958
87.2,0.0,0.0033085658926968,95.4,0.0087391744629529
85.1,0.0,0.0031889791736836,95.2,0.0195431358092074
58.23,0.0,0.0031291858141771,95.2,0.062529792666672
67.6,0.0,0.0031092546943415,95.2,0.0192587307280579
57.54,0.0,0.0030095990951639,95.2,0.0736193764118231
61.82,0.0,0.0028700812563153,94.9,0.0263406239183972
68.33,0.0,0.0028501501364797,95.1,0.0280617157504661
39.54,0.0,0.002630907818289,94.9,0.0784549308907644
46.76,0.0,0.002630907818289,95.0,0.0514064664623424
45.77,0.0,0.0026109766984535,94.8,0.0093187351927786
57.09,0.0,0.0025113210992758,94.7,0.0064797141206413
63.32,0.0,0.0023917343802627,94.8,0.0029418733385524
73.36,0.0,0.0023917343802627,94.7,0.0015351767646062
79.53,0.0,0.0023917343802627,94.7,0.0008047872197863
78.14,0.0,0.0023917343802627,94.7,0.0007902211026715
74.64,0.0,0.0023917343802627,94.7,0.000832108887252
75.2,0.0,0.0024913899794403,94.7,0.0006002376259756
80.2,0.0,0.0026109766984535,94.7,0.0003404099343966
83.0,0.0,0.002630907818289,94.7,0.0003479338490613
84.3,0.0,0.002630907818289,94.7,0.0003419689269471
83.1,0.0,0.002630907818289,94.6,0.000256089647155
85.8,0.0,0.002630907818289,94.5,0.0001302117292182
92.3,0.0,0.0026508389381245,94.3,0.0002278969254179
95.2,0.0,0.0026907011777955,94.5,0.0008662310814329
95.9,0.254,0.0027704256571376,94.7,0.0008309021128441
99.9,0.0,0.0028700812563153,94.5,0.0009249330991056
99.9,0.0,0.0028700812563153,94.5,0.0023277906439239
100.0,0.0,0.0028700812563153,94.4,0.0017876504146366
100.0,0.0,0.0028700812563153,95.0,0.0026897496504484
100.0,0.0,0.0028700812563153,94.4,0.0044447028604146
100.0,0.0,0.0029498057356573,94.4,0.0046940281557129
100.0,0.0,0.003089323574506,94.6,0.0027204442694942
100.0,0.0,0.0031092546943415,94.4,0.0030309829576888
100.0,0.762,0.0031690480538481,94.6,0.0014010742841752
100.0,3.81,0.0037869127687493,95.0,0.000206195515695
100.0,1.27,0.0061786471490121,96.0,0.000176775097987
100.0,6.604,0.0126363299757215,96.9,1.63213802481113e-05
100.0,3.302,0.0201503621537137,101.1,0.0
100.0,10.667999746,0.0436890146794662,103.7,0.0
100.0,14.732,0.217488379645226,109.6,0.0
100.0,0.762,0.249816656018444,116.3,0.0
100.0,0.254,0.172922395692997,116.3,0.0
100.0,0.0,0.13399691865422,113.3,0.0
100.0,0.0,0.111973031235968,112.2,0.0
100.0,0.0,0.0959085486485362,111.8,0.0
100.0,0.0,0.0839498767472225,110.7,0.0
100.0,1.016,0.0754791508171252,110.3,0.0001182540537169
100.0,1.524,0.0771135026436381,109.9,0.0007455469355213
100.0,0.0,0.0720111359657442,109.8,0.0056625321894867
100.0,0.0,0.0682042920771594,109.4,0.0055105087239632
74.89,0.0,0.06441737930841,109.0,0.050278641246892
61.42,0.0,0.0600524640644305,108.6,0.065099819078423
63.89,0.0,0.0550098907460432,108.4,0.0398115928036367
55.02,0.0,0.0502064908656822,108.1,0.0856171774500063
61.6,0.0,0.0457219889026895,107.3,0.05652088038487
49.49,0.0,0.0419350761339402,107.6,0.0638360282214968
58.47,0.0,0.038726165840421,107.2,0.0257736176489777
65.78,0.0,0.0360155335427899,106.9,0.0063492738449271
72.55,0.0,0.0338031792410468,106.7,0.0032729455261884
84.7,0.0,0.0319296539765077,106.4,0.001860185598688
79.57,0.0,0.0306142000673632,106.5,0.0016279346606105
73.54,0.0,0.0294382639970673,106.1,0.000652234955587
86.1,0.0,0.0283021901664425,106.0,0.0003741356780004
85.8,0.0,0.0273654275341729,105.9,0.0003612716935182
86.5,0.0,0.0264087337820678,105.7,0.0002857680010405
90.3,0.0,0.0255516956291404,105.7,0.0001756988427926
88.4,0.0,0.0249537620340747,105.6,0.0001999813262685
90.6,0.0,0.0241764483604893,105.6,0.0001558754196539
91.3,0.0,0.0234589280464105,105.5,0.0001127069728554
93.9,0.0,0.0229207878108513,105.5,5.87389742632829e-05
88.4,0.0,0.0222829919761146,105.4,0.0023362756360238
89.3,0.0,0.0217847139802265,105.2,0.0037753331723793
87.7,0.0,0.0212465737446674,105.2,0.004503854112176
87.2,0.0,0.0206087779099307,104.9,0.0060252152672532
75.41,0.0,0.0199311198355229,105.4,0.0136757036024828
80.1,0.0,0.0193331862404572,104.7,0.0093936733808244
71.31,0.0,0.018675459285885,105.1,0.021306468128623
65.11,0.0,0.0180376634511482,104.6,0.0288413575351022
57.96,0.0,0.0172603497775628,104.7,0.0508604930016919
61.81,0.0,0.0165228983436485,104.9,0.0337573569811249
55.08,0.0,0.0157854469097341,104.3,0.0485972689480725
73.47,0.0,0.0151077888353264,104.2,0.0037727244701848
60.9,0.0,0.0145696485997672,104.2,0.0027477437306881
79.95,0.0,0.0142108884427278,104.2,0.0010853463638839
84.0,0.0,0.0138521282856884,104.1,0.0006786638860043
83.7,0.0,0.0136528170873332,104.1,0.000360209237336
87.7,0.0,0.0134734370088135,104.3,0.0002834584634943
88.3,0.0,0.0134136436493069,103.9,0.0002541591784951
88.0,0.0,0.0132342635707872,103.8,0.0002817356860444
85.3,0.0,0.0131545390914451,103.8,0.0003974459163673
85.1,0.0,0.0129950901327609,104.1,0.0002605576011498
86.9,0.0,0.0129352967732544,103.9,0.0001286194612152
89.4,0.0,0.0127758478145702,104.0,8.64743765590635e-05
85.5,0.0,0.0127559166947347,104.2,0.0002073820762061
87.0,0.0,0.0125765366162149,103.8,0.0014205414019369
88.2,0.0,0.0124170876575308,103.8,0.0034991982048131
83.3,0.0,0.0123373631781887,103.8,0.0050555010611148
89.4,0.0,0.0121181208599979,103.4,0.0068986425976152
80.4,0.0,0.0118191540624651,103.4,0.0118279659317264
69.29,0.0,0.0115799806244388,103.6,0.0149733799363877
59.94,0.0,0.0112212204673994,103.7,0.0251541142579835
50.16,0.0,0.0108225980706889,103.3,0.0297782915713611
40.28,0.0,0.0103243200748009,103.5,0.0389429758222905
37.78,0.0,0.0099256976780904,103.2,0.0306809184329861
46.21,0.0,0.0095868686408865,103.2,0.0153604461238014
44.13,0.0,0.0092480396036826,102.9,0.0108860092070352
64.35,0.0,0.0090487284053274,103.2,0.005027577032089
49.74,0.0,0.0088095549673011,103.5,0.0020426400363396
64.5,0.0,0.00876969272763,102.9,0.0012020547319045
69.81,0.0,0.0086899682482879,102.7,0.0006560366190655
63.51,0.0,0.0086301748887814,102.9,0.0007561434158684
68.21,0.0,0.0086301748887814,102.8,0.000668293695395
72.69,0.0,0.0086102437689458,102.7,0.0006261386058104
75.03,0.0,0.0086301748887814,102.7,0.0006094798424745
73.53,0.0,0.0086899682482879,102.7,0.0006435172267341
75.81,0.0,0.0086700371284524,102.7,0.0006069544244149
70.72,0.0,0.0087098993681235,102.6,0.0007004429820331
73.72,0.0,0.0086700371284524,102.7,0.0006636314713059
74.09,0.0,0.0086501060086169,102.6,0.0010167824426201
77.69,0.0,0.0086700371284524,102.6,0.0024009219232253
72.2,0.0,0.0086102437689458,102.6,0.0059249901037489
59.06,0.0,0.0084906570499327,102.6,0.032125609878115
51.61,0.0,0.0082116213722354,102.5,0.0310216860077376
38.26,0.0,0.0078727923350315,102.5,0.0504626887696822
31.71,0.0,0.007474169938321,102.3,0.0698468158696425
47.59,0.0,0.0071951342606237,102.3,0.0312700549428128
38.84,0.0,0.0068762363432554,102.2,0.043024354396378
33.12,0.0,0.006597200665558,101.9,0.0487560017973099
41.49,0.0,0.0064178205870383,101.7,0.0276919061251683
40.91,0.0,0.0062185093886831,101.9,0.0081589416297502
48.5,0.0,0.0060391293101634,102.0,0.0048135160044378
51.74,0.0,0.0059793359506568,101.4,0.0041158000397805
45.53,0.0,0.0059594048308213,101.8,0.0023204217341467
59.66,0.0,0.0059394737109858,102.2,0.0010434239462773
57.81,0.0,0.0059793359506568,101.6,0.0010754430857058
58.45,0.0,0.0059793359506568,101.5,0.0010065567448522
60.63,0.0,0.0059793359506568,101.6,0.0008862379253431
66.66,0.0,0.0059992670704923,101.6,0.0008797037690452
65.49,0.0,0.00609892266967,102.0,0.0009329523510121
68.64,0.0,0.0062185093886831,101.6,0.0008433642121391
63.16,0.0,0.0062384405085186,101.8,0.000925670000551
63.21,0.0,0.0063181649878607,101.6,0.0007410018367281
64.54,0.0,0.0063380961076962,101.6,0.0013431964621707
71.15,0.0,0.0063978894672028,101.6,0.002824160811846
64.68,0.0,0.0064178205870383,101.5,0.0059876178137715
38.51,0.0,0.0062384405085186,101.5,0.0419882579453019
37.26,0.0,0.0060590604299989,101.2,0.0617806798473048
32.99,0.0,0.0057800247523016,101.5,0.0757807825363164
24.87,0.0,0.0055209201944398,101.0,0.0799068130918832
29.43,0.0,0.0051621600374004,101.0,0.0899935343803451
24.55,0.0,0.0049429177192096,100.9,0.0840778727518035
25.68,0.0,0.0047236754010189,100.9,0.0724699723286172
24.91,0.0,0.0045642264423347,100.8,0.0587031257546342
40.55,0.0,0.004424708603486,100.6,0.0076819589492354
34.86,0.0,0.0043051218844729,100.6,0.0074508882407655
51.2,0.0,0.0042054662852953,100.5,0.0027707000801835
51.44,0.0,0.0041257418059532,100.6,0.0022010517733085
55.43,0.0,0.0041058106861177,100.6,0.001523485672457
56.37,0.0,0.0043051218844729,100.5,0.0012746820144217
59.26,0.0,0.0043051218844729,100.5,0.0010286425578011
64.85,0.0,0.0043250530043084,100.7,0.0008994176219477
73.0,0.0,0.0045044330828281,100.7,0.0004626539884843
81.0,0.0,0.0045442953224992,100.6,0.000281567495537
81.0,0.0,0.0045442953224992,100.8,0.0003820236223994
80.5,0.0,0.0047037442811834,100.4,0.0002562772475096
83.0,0.0,0.0047236754010189,100.5,0.0003300812220185
81.1,0.0,0.0047834687605255,100.3,0.0008817686363135
81.6,0.0,0.0047834687605255,100.4,0.002484469589704
77.3,0.0,0.004843262120032,100.5,0.0054163428676306
67.83,0.0,0.0047834687605255,100.2,0.0392297100316792
52.98,0.0,0.0047236754010189,100.3,0.0600624716505513
40.42,0.0,0.0045642264423347,100.4,0.080794107988433
26.2,0.0,0.0043250530043084,100.0,0.0982961130679459
26.89,0.0,0.0040858795662822,99.8,0.115336976564652
34.93,0.0,0.0037869127687493,99.8,0.0961820571755828
28.18,0.0,0.0035876015703941,99.6,0.0910553246090235
24.08,0.0,0.0033882903720388,99.9,0.0555212032002941
42.82,0.0,0.0033085658926968,99.4,0.0067592435279016
40.88,0.0,0.0031291858141771,99.4,0.007544681484247
49.63,0.0,0.0031092546943415,99.4,0.0037947985971974
55.74,0.0,0.0031092546943415,99.2,0.0023979113108144
56.05,0.0,0.0031092546943415,99.2,0.0013908728214202
51.43,0.0,0.0031092546943415,99.4,0.0015676953194406
43.95,0.0,0.0031291858141771,99.1,0.0016757481125537
50.33,0.0,0.0031690480538481,99.2,0.0015672721055773
49.28,0.0,0.0032089102935191,99.2,0.0015856468868383
49.32,0.0,0.0033484281323678,99.5,0.0012891493043493
56.4,0.0,0.0034281526117099,99.4,0.0010379094603021
53.1,0.0,0.0035876015703941,99.2,0.0012509073413819
55.12,0.0,0.0035876015703941,99.2,0.001415604430815
55.64,0.0,0.0035876015703941,99.2,0.0026524945705965
61.86,0.0,0.0035876015703941,99.2,0.005802694850436
62.5,0.0,0.0035876015703941,99.2,0.0074565173379148
56.52,0.0,0.0035876015703941,98.9,0.0455613155432226
35.89,0.0,0.0034480837315454,99.1,0.0697718654619474
27.27,0.0,0.0031889791736836,98.7,0.0878905906602163
32.63,0.0,0.0030295302149994,98.8,0.103297526416564
26.79,0.0,0.0028302190166442,98.7,0.114044671418744
29.43,0.0,0.0026508389381245,98.5,0.111267466054681
29.48,0.0,0.0025511833389469,98.5,0.0916248707681737
30.15,0.0,0.0023917343802627,98.4,0.0804020425480576
36.54,0.0,0.0023319410207561,98.4,0.0136435140270031
36.91,0.0,0.0021924231819075,98.3,0.0137347422087007
51.91,0.0,0.0021525609422364,98.1,0.004828077933018
54.71,0.0,0.0021525609422364,98.1,0.0036830510631351
65.21,0.0,0.0021525609422364,98.1,0.0007462555940799
72.18,0.0,0.0021525609422364,98.1,0.0007968251024847
75.9,0.0,0.0021525609422364,97.9,0.0006155173519514
79.93,0.0,0.0021924231819075,98.1,0.0005346043947912
81.2,0.0,0.002252216541414,98.1,0.0004548918999024
84.4,0.0,0.0023917343802627,97.9,0.0004167535529747
87.9,0.0,0.0023917343802627,98.0,0.0002283122474757
90.6,0.0,0.0023917343802627,98.2,0.000177360989494
94.6,0.0,0.0024315966199337,98.1,0.0001139180037152
95.2,0.0,0.0025711144587824,98.0,0.0006848186202691
92.9,0.0,0.002630907818289,98.1,0.0023282963217265
83.7,0.0,0.002630907818289,97.9,0.0067794316672855
68.5,0.0,0.002630907818289,97.9,0.0355529532235076
62.61,0.0,0.002630907818289,97.9,0.0530258124971532
56.25,0.0,0.0026109766984535,98.1,0.0639473143021366
59.07,0.0,0.0024714588596048,98.1,0.0560471312170607
55.21,0.0,0.0023917343802627,98.0,0.0743188076032021
57.03,0.0,0.0022721476612496,97.6,0.0799068070724733
53.25,0.0,0.0021525609422364,97.4,0.0693996425340432
54.47,0.0,0.0020529053430588,97.5,0.063953780380853
59.64,0.0,0.0019133875042102,97.5,0.012051737950911
65.8,0.0,0.0019133875042102,97.2,0.0104669916252876
73.26,0.0,0.0018535941447036,97.5,0.0065235392673548
79.92,0.0,0.0018735252645391,97.3,0.0013216592382982
83.8,0.0,0.0018735252645391,97.0,0.000443700725361
85.4,0.0,0.0019133875042102,97.2,0.0004249301136978
88.2,0.0,0.0019133875042102,97.2,0.0003193470034854
92.2,0.0,0.0019133875042102,97.3,0.0001805567282282
94.1,0.0,0.0019532497438812,97.3,0.0001157224139736
95.3,0.0,0.0020927675827299,97.3,9.49201610453655e-05
94.4,0.0,0.0021525609422364,97.0,0.0001069157989088
92.9,0.0,0.0021525609422364,97.2,7.07914209701076e-05
91.7,0.0,0.0021525609422364,97.0,0.0001355762703115
90.0,0.0,0.002172492062072,97.2,0.0011654744000309
93.0,0.0,0.0023120099009206,97.0,0.0058548504356318
88.2,0.0,0.0023917343802627,97.0,0.0141095387508605
77.92,0.0,0.0023917343802627,97.3,0.0453890368525515
58.76,0.0,0.0023917343802627,97.2,0.0668233351157882
68.28,0.762,0.0023917343802627,97.0,0.0329546089581848
96.7,0.0,0.0023917343802627,96.9,0.0264168783872803
81.8,0.0,0.0023917343802627,96.6,0.043577867396303
94.7,0.0,0.0023917343802627,96.6,0.0166170193874956
72.96,0.0,0.0023917343802627,96.5,0.0548617346797064
82.8,0.0,0.0023917343802627,96.4,0.0261271608134198
84.6,0.0,0.0023917343802627,96.3,0.0142624671087729
85.4,0.0,0.0023917343802627,96.3,0.0051795321270576
84.5,0.0,0.0023917343802627,96.3,0.0050645886866089
89.1,0.0,0.0023917343802627,96.3,0.0016465110887835
82.3,0.0,0.0023917343802627,96.3,0.0003607526149022
90.0,0.0,0.0023917343802627,96.2,0.0002202447524238
92.1,0.0,0.0023917343802627,96.2,0.0002088733035752
94.5,0.0,0.0023917343802627,96.3,0.0001438671454012
93.9,0.0,0.0023917343802627,96.3,0.0001558468230344
95.9,0.0,0.0023917343802627,96.3,7.69414261072579e-05
96.5,0.0,0.0023917343802627,96.1,5.48979818425279e-05
97.4,0.0,0.0023917343802627,96.3,4.51613850814624e-05
97.7,0.0,0.0023917343802627,96.1,9.5333530651981e-05
98.9,0.0,0.0023917343802627,96.3,0.0015120024045437
94.8,0.0,0.0023917343802627,96.3,0.0078210753347044
92.9,0.0,0.0023917343802627,96.4,0.0102453045082247
81.0,0.0,0.0023917343802627,96.7,0.0314570471227722
79.07,0.0,0.0023917343802627,96.3,0.0450429282435982
75.75,0.0,0.0023917343802627,96.2,0.0387098086177305
84.6,0.0,0.0023917343802627,96.1,0.0250192000420698
79.57,0.0,0.0023917343802627,96.1,0.0420540850252631
85.4,0.0,0.0023917343802627,95.9,0.0258502248441468
83.3,0.0,0.0023917343802627,95.4,0.0295187929915095
87.9,0.0,0.0023917343802627,96.0,0.0112694135871865
90.2,0.0,0.0023917343802627,95.6,0.0076317991236344
92.4,0.0,0.0023917343802627,95.9,0.0015292339872343
97.6,0.0,0.0023917343802627,95.6,0.0007465827541488
100.0,0.0,0.0023917343802627,95.6,9.18481764464338e-05
100.0,0.762,0.0023917343802627,95.4,0.0
100.0,0.0,0.0023917343802627,95.7,0.0
100.0,1.27,0.0023917343802627,95.5,0.0
100.0,3.302,0.0023917343802627,96.2,0.0
100.0,2.794,0.0023917343802627,96.2,0.0
100.0,0.0,0.0023917343802627,100.5,0.0
100.0,0.0,0.0023917343802627,100.5,0.0
100.0,0.0,0.0023917343802627,100.5,0.0
100.0,0.0,0.0023917343802627,100.4,2.89028558536208e-05
100.0,0.0,0.0023917343802627,100.2,0.0016583108419988
100.0,0.0,0.0023917343802627,99.9,0.0055003721819433
100.0,0.0,0.0023917343802627,99.8,0.0071752430628789
95.3,0.0,0.0023917343802627,99.7,0.0426025809675535
78.89,0.0,0.0023917343802627,99.8,0.0422867174148241
77.65,0.0,0.0023917343802627,99.3,0.0684697693970288
95.1,0.0,0.0023917343802627,99.0,0.0155947144993362
65.12,0.0,0.0023917343802627,98.9,0.0541676915036191
52.13,0.0,0.0023917343802627,98.7,0.0789071317865396
74.73,0.0,0.0023917343802627,98.8,0.0156540937318521
87.5,0.0,0.0023917343802627,98.5,0.0180635738011388
70.04,0.0,0.0023917343802627,98.5,0.015212166154656
90.8,0.0,0.0023917343802627,98.2,0.0035705149399404
80.9,0.0,0.0023917343802627,98.2,0.0022987007008643
87.5,0.0,0.0023917343802627,98.1,0.0010471234677495
77.09,0.0,0.0023917343802627,98.1,0.0004832320003744
90.4,0.0,0.0023917343802627,97.9,0.000211688572342
95.1,0.0,0.0023917343802627,98.1,0.0001122362578096
97.4,0.0,0.0023917343802627,98.1,3.07937478632947e-05
99.1,0.0,0.0023917343802627,98.1,1.53533326687914e-05
97.1,0.0,0.0023917343802627,97.9,7.25701678743828e-05
96.8,0.254,0.0023917343802627,97.7,7.34429369456103e-05
99.3,0.0,0.0023917343802627,97.9,8.75541341305019e-06
98.5,0.0,0.0023917343802627,97.8,4.79063791615021e-05
98.7,0.0,0.0023917343802627,97.8,0.001022211582217
89.9,0.0,0.0023917343802627,97.7,0.0029387787478048
90.3,0.0,0.0023917343802627,97.6,0.0071097736990204
79.06,0.0,0.0023917343802627,97.6,0.0360593520518105
79.11,0.508,0.0023917343802627,97.6,0.0101527097520185
88.6,0.0,0.0023917343802627,97.5,0.0391512894063671
85.6,1.778,0.0023917343802627,98.0,0.0139393069578973
98.5,0.762,0.0023917343802627,99.5,0.007938341705558
79.24,0.0,0.0023917343802627,100.0,0.0407206655911307
64.73,0.0,0.0023917343802627,100.1,0.05980232864147
69.43,0.0,0.0023917343802627,100.0,0.0427748817790021
74.76,0.0,0.0023917343802627,100.1,0.0078323761649124
82.4,0.0,0.0023917343802627,99.8,0.0053860300836816
84.0,0.0,0.0023917343802627,99.7,0.0020745416687524
81.1,0.0,0.0023917343802627,99.7,0.0009066594733275
85.0,0.0,0.0023917343802627,99.4,0.0004882917755956
85.1,0.0,0.0023917343802627,99.4,0.0005102216711971
85.5,0.0,0.0023917343802627,99.4,0.0005081233794838
81.3,0.0,0.0023917343802627,99.3,0.0005642757573291
85.3,0.0,0.0023917343802627,99.3,0.0001814398486246
89.1,0.0,0.0023917343802627,99.4,0.0002267981780668
86.1,0.0,0.0023917343802627,99.0,0.000451986756564
86.9,0.0,0.0023917343802627,99.0,0.0004868870126814
87.3,0.0,0.0023917343802627,98.9,0.0004552801617353
88.2,0.0,0.0023917343802627,98.9,0.0015452309434188
87.7,0.0,0.0023917343802627,98.7,0.0017631568319301
93.6,1.016,0.0023917343802627,98.7,0.0011312049973276
99.8,1.778,0.0023917343802627,98.9,0.002276950025891
100.0,1.524,0.0023917343802627,99.0,0.0022456799882259
100.0,1.778,0.0023917343802627,99.5,0.0048182250127962
98.8,0.0,0.0023917343802627,100.3,0.0082506098763208
89.0,0.0,0.0023917343802627,100.5,0.0201370810305775
78.27,0.0,0.0023917343802627,100.8,0.0196484826758647
79.23,0.254,0.0023917343802627,100.6,0.0168591284880672
82.5,0.254,0.0023917343802627,100.8,0.0267832480166793
91.5,0.254,0.0023917343802627,100.8,0.0031313416435554
90.5,0.0,0.0023917343802627,101.0,0.0052144256677517
99.8,0.0,0.0023917343802627,100.8,0.001367004056691
100.0,0.0,0.0023917343802627,100.7,0.0009732628017654
100.0,0.0,0.0023917343802627,100.6,4.59716992702826e-06
100.0,0.0,0.0023917343802627,100.6,0.0
98.3,0.0,0.0023917343802627,100.4,4.53206798747084e-05
96.7,0.0,0.0023917343802627,100.4,6.41525165237414e-05
91.2,0.0,0.0023917343802627,100.4,0.0001810333486058
92.7,0.0,0.0023917343802627,100.5,0.000152452916681
91.4,0.0,0.0023917343802627,100.1,0.0002248657824126
94.7,0.0,0.0023917343802627,100.7,9.88881829693368e-05
95.6,0.0,0.0023917343802627,100.5,0.0001423458556056
97.8,0.0,0.0023917343802627,100.5,0.0003749569416567
96.2,0.0,0.0023917343802627,100.0,0.0011746379498889
87.9,0.0,0.0023917343802627,100.2,0.0109304283829724
79.03,0.0,0.0023917343802627,100.0,0.0326568490328976
71.17,0.0,0.0023917343802627,100.0,0.0501516795518593
70.27,1.016,0.0023917343802627,99.9,0.044881800771277
71.18,0.254,0.0023917343802627,99.9,0.0398424140276384
76.83,0.0,0.0023917343802627,99.8,0.0126925284638552
75.73,0.0,0.0023917343802627,99.8,0.0141992284167198
76.27,0.508,0.0023917343802627,99.6,0.0159081742963411
93.8,0.762,0.0023917343802627,99.6,0.0189325891937393
95.0,0.0,0.0023917343802627,100.0,0.0098962715359356
92.8,0.0,0.0023917343802627,100.0,0.0092350839914404
96.2,0.0,0.0023917343802627,100.4,0.0030373248149762
95.3,0.0,0.0023917343802627,100.0,0.0004747499803171
97.2,0.0,0.0023917343802627,100.0,5.57751239096113e-05
97.4,0.0,0.0023917343802627,99.9,6.85996013517676e-05
97.1,0.0,0.0023917343802627,100.0,7.13198559853926e-05
94.4,0.0,0.0023917343802627,100.0,0.0001543288560099
95.3,0.0,0.0023917343802627,100.0,0.0001028821270408
95.1,0.0,0.0023917343802627,100.0,5.00454934105693e-05
96.6,0.0,0.0023917343802627,100.2,2.75840724368572e-05
97.3,0.0,0.0023917343802627,100.0,3.31635694127178e-05
99.8,0.0,0.0023917343802627,100.1,3.84773563909761e-05
97.8,0.0,0.0023917343802627,100.1,0.0010855532663465
93.7,0.0,0.0023917343802627,100.1,0.0042406140686781
93.4,0.0,0.0023917343802627,99.9,0.006725898164605
80.5,0.0,0.0023917343802627,99.9,0.0392771886165976
71.92,0.0,0.0023917343802627,99.8,0.0438660927728357
62.72,0.0,0.0023917343802627,99.8,0.0592076257172904
60.05,0.0,0.0023917343802627,99.7,0.0357915650429336
75.43,0.0,0.0023917343802627,99.6,0.0231292417882076
86.4,0.0,0.0023917343802627,99.4,0.0085543907156209
87.5,0.0,0.0023917343802627,99.4,0.0104472243575374
84.1,0.0,0.0023917343802627,99.2,0.0138730354609481
84.4,0.0,0.0023917343802627,99.4,0.0104289272260611
77.77,0.0,0.0023917343802627,99.4,0.0085713444957201
94.3,0.0,0.0023917343802627,99.4,0.0009962158252341
92.5,0.0,0.0023917343802627,99.1,0.0009715512021258
91.5,0.0,0.0023917343802627,99.3,0.0002578693256219
91.1,0.0,0.0023917343802627,99.2,0.0002387895065562
91.2,0.0,0.0023917343802627,99.3,0.0002331893288855
92.4,0.0,0.0023917343802627,99.5,0.0001894903365859
94.1,0.0,0.0023917343802627,99.5,9.0521209357427e-05
95.7,0.0,0.0023917343802627,99.2,6.86337234506455e-05
96.6,0.0,0.0023917343802627,99.1,3.03890551577563e-05
98.3,0.0,0.0023917343802627,99.3,4.65080486228031e-06
97.7,0.0,0.0023917343802627,99.1,4.27550976212874e-05
99.5,0.0,0.0023917343802627,98.8,0.0007448219081065
96.1,0.0,0.0023917343802627,98.8,0.0044203361816247
87.3,0.0,0.0023917343802627,98.9,0.0105819667568098
84.0,0.0,0.0023917343802627,99.0,0.0077190970695596
85.8,0.0,0.0023917343802627,99.0,0.0220251018298421
80.9,0.0,0.0023917343802627,99.1,0.0238420456686178
95.3,0.508,0.0023917343802627,98.8,0.0054454949333974
98.5,0.0,0.0023917343802627,98.7,0.0129151370970722
92.4,0.0,0.0023917343802627,98.5,0.0263641079218864
82.3,0.0,0.0023917343802627,98.7,0.0414735189823033
78.74,0.0,0.0023917343802627,98.9,0.0215482356630731
86.6,0.0,0.0023917343802627,98.7,0.0066617889236427
87.8,0.0,0.0023917343802627,98.6,0.0060077136738963
91.1,0.0,0.0023917343802627,98.4,0.0041165337167915
92.8,0.0,0.0023917343802627,98.4,0.0009534284749618
95.0,0.0,0.0023917343802627,98.4,0.0001402163532515
92.8,0.0,0.0023917343802627,98.4,0.0001821748680662
93.8,0.0,0.0023917343802627,98.4,0.0001666228111156
92.2,0.0,0.0023917343802627,98.6,0.0002062246779225
96.0,0.0,0.0023917343802627,98.6,7.99222861262621e-05
97.8,0.0,0.0023917343802627,98.1,5.10000950462498e-05
98.4,0.0,0.0023917343802627,98.4,2.84579919238696e-05
99.0,0.0,0.0023917343802627,98.2,1.1036668954833e-05
98.8,0.0,0.0023917343802627,98.4,6.37177830324019e-05
98.8,0.0,0.0023917343802627,98.3,0.000539782965338
98.1,0.0,0.0023917343802627,98.4,0.0019925337337666
91.2,0.0,0.0023917343802627,98.4,0.0080441181408438
64.48,0.0,0.0023917343802627,98.2,0.0379922082151495
67.94,0.0,0.0023917343802627,98.1,0.0510351729113946
56.47,0.0,0.0023917343802627,98.3,0.0679676384183844
47.88,0.0,0.0023917343802627,98.0,0.0761338005549416
56.23,0.0,0.0023917343802627,97.8,0.0864325871231613
44.62,0.0,0.0023917343802627,98.2,0.0871406214089992
47.03,0.0,0.0023917343802627,97.5,0.0732939842752278
68.3,0.0,0.0023917343802627,97.5,0.0354000932999405
71.08,0.0,0.0023917343802627,97.5,0.0126687788977988
68.59,0.0,0.0023917343802627,97.5,0.0049169389845836
75.07,0.0,0.0023917343802627,97.4,0.0067251194007844
81.4,0.0,0.0023917343802627,97.3,0.002258957734324
83.7,0.0,0.0023917343802627,97.4,0.0005616503956152
86.1,0.0,0.0023917343802627,97.7,0.0004607558412418
83.6,0.0,0.0023917343802627,97.4,0.0005812257631229
86.3,0.0,0.0023917343802627,97.4,0.0004507065134625
84.5,0.0,0.0023917343802627,97.4,0.0002820918348936
90.8,0.0,0.0023917343802627,97.6,0.0002258063125297
91.4,0.0,0.0023917343802627,97.4,0.0002347313266824
92.7,0.0,0.0023917343802627,97.2,0.0001705893769765
90.6,0.0,0.0023917343802627,97.4,0.0002644206682004
92.1,0.0,0.0023917343802627,97.2,0.0020997535650026
